isbn,title,authors,overview
9780152234966,Dinosaurs,"['Lee Bennett Hopkins', 'Murray Tinkelman']","<p>“A fine addition to units on dinosaurs and also an outstanding poetry collection.”—<i>Booklist</i> “The noted anthologist has once again collected poems that combine quality with an unerring feel for the interests of his young readers.”—<i>Kirkus Reviews</i></p>


                        <p>A collection of eighteen poems about dinosaurs, by authors including Lee Bennett Hopkins, Lilian Moore, and Myra Cohn Livingston.
</p>"
9780152057640,"Beauty Shop For Rent: . . . Fully Equipped, Inquire Within",['Laura Bowers'],"<p>Abbey Garner has a plan: to earn a million dollars by the time she's thirty-five. Financial independence will allow her to break the cycle of unhappiness&nbsp;endured by the women in her family. Determined to fulfill her dream, Abbey works at Granny Po's struggling beauty shop, where the feisty Gray Widows go to primp, polish, perm . . . and, of course, gossip. There, among the hair dryers and perm rods—and with the help of a new friend—Abbey finds the courage to open her heart and take risks&nbsp;required for her&nbsp;to live life to its fullest.</p>
<p>Debut author Laura Bowers creates&nbsp;a funny and touching first novel about family—both the one we are born to and the one we create ourselves.</p>"
9780152018092,"Pictures, 1918",['Jeanette Ingold'],"<p>Asia McKinna comes of age in a rural Texas town during World War I. She struggles to understand the frailty of her grandmother, the strain of the war, her intensifying feelings for her friend Nick Grissom, and the uneasiness caused by the mysterious fires plaguing her town. Through her growing passion for photography, she hopes eventually to gain perspective on the times—and on her place in the world.</p>


                        <p>Coming of age in a rural Texas community in 1918, fifteen-year-old Asia assists in the local war effort, contemplates romance with a local boy, and expands her horizons through her pursuit of photography.
</p>"
9780152062408,Bunker 10,['J. A. Henderson'],"<p>At eight o'clock in the evening, 24 December 2007, Pinewood Military Installation exploded. The blast ripped apart acres of forest and devastated the remote highland valley where the base was located. No official cause was given for the incident. Inside Pinewood were 185 male and female personnel—a mixture of scientists and soldiers. There were also seven teenagers. This is the story of their last day . . .</p>
<p><i>Bunker 10</i> is&nbsp;a high-octane thriller perfect for fans of video games, science fiction, and television shows like <i>24.</i></p>"
9780152413583,Jumping the Nail,['Eve Bunting'],"<p>At seventeen, Dru gets involved with the latest high school stunt-leaping between deadly cliffs into the ocean far below. Things get out of hand as manipulative relationships and resulting jealousies cause more students to risk their lives. 'Itâs Buntingâs acknowledgment of the allure of danger and the power that comes from facing it, as well as her on-target depiction of how easy it is to lose perspective when you fall in love, that makes her novel more than just a good, fast read.'-<i>Booklist</i></p>                        <p>When teenagers in a California coastal community challenge each other to jump the Nail--leap from dangerous cliffs into the ocean--group pressure and manipulative relationships quickly drive the game out of control.</p>"
9780152024987,Amelia Earhart Free In The Skies (american Heroes),['Robert Burleigh'],"<p>At the age of twenty-three, Amelia Earhart began her lifelong love affair with aviation. The details of her tragic final flight are well known, but this bold portrait instead focuses on the heroine's dynamic life. The first woman to fly solo across the Atlantic, Earhart was an irrepressible adventurer and accomplished pilot as well as a fierce advocate for women.<br>
 Inspiring, colorful, and full of exciting details, Robert Burleigh and Bill Wylie's new collaboration shows Amelia Earhart as she's never before been portrayed.</p>


                        <p>An illustrated biography of the world-famous woman pilot known for her long and daring flights.
</p>"
9780152055554,"A Beginning, A Muddle, And An End: The Right Way To Write Writing",['Avi'],"<p>Avon&nbsp;the snail and Edward the ant are back for another&nbsp;funny—and philosophical—adventure. This time,&nbsp;Avon has decided he wants to be a writer, only to discover that writing is way more difficult than he ever imagined.&nbsp;He finally gets the word <i>Something</i> written down, but&nbsp;there's a&nbsp;problem: What to write next? Luckily, his friend Edward is there to advise.</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>
<p>Brimming with wit, wisdom, and humor, this warm and winning tale of two friends on a quest will be enjoyed by readers (and writers)&nbsp;of all ages. &nbsp;</p>"
9780152208707,Light: The First Seven Days,['Sarah Waldman'],"<p>Award-winning illustrator Neil Waldman and his daughter, Sarah, combine their talents for the first time to capture in words and art the childlike joy and wonder of the creation story from the book of Genesis. “A joyous use of contemporary graphics to retell the first story.”-Kirkus Reviews</p>


                        <p>A retelling of the story of creation from the book of Genesis.
</p>"
9780152058869,Babies On The Go,['Linda Ashman'],"<p>Babies are most definitely <i>on the move</i> in this exuberant rhyming celebration of all the ways animal parents carry their little ones. Babies and toddlers everywhere will love learning about how all the different babies—including humans—get around.</p>


                        <p>Illustrations and rhyming text show how different animals carry their babies when they are on the move.
</p>"
9780152055301,Fire Arrow: The Second Song Of Eirren,['Edith Pattou'],"<p>Breo-Saight, the young archer from <i>Hero'</i>s Song, has abandoned her lifelong mission to avenge her father's murder. But just as she stops pursuing the murderers, they turn up again, leading Brie to her birthright—a fire arrow.</p>
<p>The magical arrow leads Brie to a strange country, where she finds the family and happiness she's never known. But she also finds evil at work—the doings of a sinister, one-eyed sorcerer named Balor. Though Brie has given up on vengeance, she knows she must follow her mission through to its bitter end if she is to save the people she's grown to love.</p>"
9780152019396,I Want To Be An Environmentalist,['Stephanie Maze'],"<p>Brimming with colorful photographs and fascinating information, <i>I Want to Be an Environmentalist</i> offers an up close look at an exciting field. Join scientists as they care for an endangered manatee, study the ozone layer, and work to fight pollution. Delve into the history of environmentalism-and discover its future. A useful listing of resources suggests ways to help protect the earth starting right now!</p>


                        <p>Describes career opportunities within the field of environmentalism and suggests ways to pursue such a career.
</p>"
9780152061852,Evil Genius,['Catherine Jinks'],"<p>Cadel Piggott has a genius IQ. At seven, he was illegally hacking into computers. Now he’s fourteen and studying for his World Domination degree, taking classes like embezzlement, forgery, and infiltration at the institute founded by criminal mastermind Dr. Phineas Darkkon.</p>
<p> Includes an interview with the author.</p>"
9780152051020,Betsy And The Boys (betsy (paperback)),['Carolyn Haywood'],"<p>Carolyn Haywood's stories about her irrepressible character Betsy have never been out of print, and now, thanks to dynamic new covers, the Betsy books will find their way onto the bookshelves of modern young readers—and into the hearts of a whole new generation.</p>
<p>It's a new year, and Betsy has a new wish: She is going to play football on the boys' team. Of course, the boys refuse to play football with a girl. That is, until Betsy and Mr. Kilpatrick cook up a secret plan to win Betsy a spot on the team. . . .</p>


                        <p>Betsy and her fourth-grade friends discover football.
</p>"
9780152064617,Strange Happenings: Five Tales Of Transformation,['Avi'],"<p>Children become cats and birds, a once-invisible young woman pieces herself back together, and the identity of a mysterious baseball mascot is uncovered—all within this eclectic collection from master storyteller Avi. By turns chilling, ethereal, and surreal, these thought-provoking tales are sure to engage anyone who has ever wondered what it would be like to become someone—or <i>something</i>—else.</p>"
9780152055394,Let's Go Visiting: Lap-sized Board Book,['Sue Williams'],"<p>Children will love counting their favorite baby animals—like foals and puppies and ducklings—in this spirited lap-sized board book edition of Sue Williams and Julie Vivas's barnyard adventure.</p>


                        <p>A counting story in which a boy visits his farmyard friends, from one brown foal to six yellow puppies.
</p>"
9780152056667,The Weirdo,['Theodore Taylor'],"<p>Chip Clewt, known simply as the weirdo, lives like a hermit in the Powhatan Swamp, a National Wildlife Refuge that is at the center of a heated controversy between local hunters and environmentalists. A hunting ban on the Powhatan is about to expire. The environmentalists want to protect the wildlife; the hunters are oiling their guns. Then someone completely unexpected comes forward to spearhead the conservation effort-the weirdo.</p><p><b><i>Includes a reader's guide.</i></b></p>                        <p>Seventeen-year-old Chip Clewt fights to save the black bears in the Powhatan, a National Wildlife Refuge.</p>"
9780152063863,The Body Of Christopher Creed,['Carol Plum-ucci'],"<p>Chris Creed grew up as the class freak—the bullies’ punching bag. After he vanished, the weirdness that had once surrounded him began spreading. And it tore the town apart. Sixteen-year-old Torey Adams’s search for answers opens his eyes to the lies, the pain, and the need to blame someone when tragedy strikes, and his once-safe world comes crashing down around him.<b><i>&nbsp;&nbsp;&nbsp;&nbsp; Includes an interview with the author and a reader’s guide.</i></b></p>


                        <p>Torey Adams, a high school junior with a seemingly perfect life, struggles with doubts and questions surrounding the mysterious disappearance of the class outcast.
</p>"
9780152045661,"Dealing With Dragons: The Enchanted Forest Chronicles, Book One",['Patricia C. Wrede'],"<p>Cimorene is everything a princess is <i>not</i> supposed to be: headstrong, tomboyish, smart. . . .<br>
 And bored. So bored that she runs away to live with a dragon . . . and finds the family and excitement she's been looking for.</p>"
9780152045654,"Searching For Dragons: The Enchanted Forest Chronicles, Book Two",['Patricia C. Wrede'],"<p>Cimorene, the princess who refuses to be proper, meets her match in the not-quite-kingly Mendanbar. With the aid of a broken-down magic carpet and a leaky magical sword, the two tackle a series of dragon-nappings.</p>


                        <p>With the aid of King Mendanbar, Princess Cimorene rescues the dragon Kazul and saves the Enchanted Forest from a band of wicked wizards.
</p>"
9780152046392,Zoo's Who,['Douglas Florian'],"<p>Climb on into Douglas Florian's latest poetry compendium, featuring twenty-one original poems and paintings about creatures from across the animal kingdom.</p>
<p>With sleepy sloths and portly pigs, lazy lizards and regal eagles, this creeping, leaping, <i>sweeping</i> collection of zoological delights is certain to have animal enthusiasts everywhere rattling their cages for more.</p>"
9780152055424,Hero's Song Pa,['Edith Pattou'],"<p>Collun has always been happiest working in his garden. But his peaceful life is shattered when his sister, Nessa, mysteriously disappears. He sets off to find her and soon realizes that he and his traveling companions, including the feisty young archer Breo-Saight, have become involved in something much larger and more sinister than he had imagined.</p>"
9780152162573,Deep Wizardry: The Second Book In The Young Wizards Series,['Diane Duane'],"<p>Coming to the aid of a wounded whale, Kit and Nita are plunged into deep wizardry. The whale is a wizard, and she enlists Kit and Nita in battle against the sinister Lone Power. Becoming whales themselves, Nita and Kit join in an ancient ritual performed by whales, dolphins, and a single fearsome shark. But which poses more of a danger: the Lone Power, or ed'Rashtekaresket, the enormous shark as old as the sea?</p>


                        <p>During a summer vacation at the beach, thirteen-year-old wizard Nita and her friend Kit assist the whale-wizard S'reee in combating an evil power.
</p>"
9780152021740,Counting Cows,['Woody Jackson'],"<p>Cows munch, meander, sleep, sun themselves, and wade through vibrant Vermont landscapes before gathering for a kick-up-your-hooves barn dance. This bold, bovine twist on counting is sure to amuse little ones just learning their numbers.</p>


                        <p>Jackson's cows munch, meander, sleep, sun themselves, and wade their way through gorgeous Vermont landscapes before gathering inside the barn for a barn dance. The bold, graphic watercolors in this counting book are sure to attract the attention of very young children.
</p>"
9780152053895,Ludie's Life,['Cynthia Rylant'],"<p>Cynthia Rylant returns to her home state of West Virginia with this powerful and evocative collection of poems. In a heartbreaking narrative that flows like a novel, we follow Ludie from childhood to falling in love and getting married, through the birth of her own children, and on into old age. This is the story of one woman’s experiences in a hardscrabble coal-mining town, a story that brims with universal themes about life, love, and family—and all of the joy, laughter, heartache, and loss that accompany them.</p>
<p>&nbsp;<i>Would she tell you that six children</i><br>
<i>were too many,</i><br>
<i>that some disappointed,</i><br>
<i>that others surprised,</i><br>
<i>but that, all in all,</i><br>
<i>six</i><br>
<i>were too many</i><br>
<i>and one</i><br>
<i>would have been just fine.</i><br>
<i>Would she tell you that she married</i><br>
<i>that boy at fifteen</i><br>
<i>not only because he was tall and kind</i><br>
<i>but also because</i><br>
<i>she needed a way out.</i><br>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;—<i>from</i> LUDIE’S LIFE</p>"
9780152048457,Daniel's Mystery Egg (green Light Readers Level 2),['Alma Flor Ada'],"<p>Daniel finds an egg. What kind of animal will this mystery egg hatch? Imaginations run wild as the kids in Daniel’s class guess what sort of surprise the egg has in store.</p>


                        <p>When he finds an egg, Daniel and his friends try to guess what is inside.
</p>"
9780152048655,Daniel's Pet,"['Alma Flor Ada', 'G. Brian Karas']","<p>Daniel loves his new pet. But what will happen when it hatches a surpise? Alma Flor Ada and G. Brian Karas team up for a heartwarming story about Daniel and his newest animal friend.</p>                        <p>A young boy takes good care of his pet chicken, and when she is grown up she gives him a surprise.</p>"
9780152881832,Time For Bed,['Mem Fox'],"<p>Darkness is falling everywhere and little ones are getting sleepy, feeling cozy, and being tucked in. It’s time for a wide yawn, a big hug, and a snuggle under the covers—sleep tight! “Working beautifully with the soothingly repetitive text, each painting conveys a warm feeling of safety and affection.”—<i>School Library Journal</i></p>


                        <p>As darkness falls parents everywhere try to get their children ready for sleep.
</p>"
9780152048297,Digger Pig And The Turnip (green Light Readers Level 2),"['Cohen', 'Caron Lee']","<p>Digger Pig finds the most beautiful turnip in the garden—a turnip perfect for making into a pie. But who will help Digger Pig make her turnip pie? And who will help her eat it?</p>


                        <p>In this adaptation of a traditional folktale a dog, duck, and chick refuse to help a pig prepare a turnip pie but nevertheless expect to eat it when it's ready.
</p>"
9780152165840,Pie In The Sky,['Lois Ehlert'],"<p>Do pies grow on trees? Join a father and child as they watch over their backyard cherry tree—and all the colorful living things surrounding it—throughout the seasons. At the end of the summer, they harvest the cherries together and make a delicious pie for the whole family to enjoy.</p>
<p>This stunning new book from bestselling author Lois Ehlert features color concepts, backyard natural history, vibrant collage illustrations, and, best of all, a recipe for making cherry pie. Yum!</p>


                        <p>A father and child watch the cherry tree in their back yard, waiting until there are ripe cherries to bake in a pie. Includes a recipe for cherry pie.
</p>"
9780152023676,Eight seconds,['Jean Ferris'],"<p>Each ride on the bucking bull is a lesson in pain. Each landing on the packed dirt is a jarring reminder of reality. Rodeo camp is a tough way to spend a summer, but John is having the time of his life. No clingy girlfriends, no nagging moms, no annoying sisters. Just him and the guys and the biggest bulls he's ever seen. All he has to do is stay on a bull for eight seconds. It may feel like an eternity to his aching body, but for once John feels in control of his own fate. Then he learns his new rodeo buddy Kit is gay. Shaken by the news, he tries to deal with the other guys' reactions and his own self-doubts.<br>Suddenly, riding a bull seems easy. . . .</p>                        <p>Eighteen-year-old John must confront his own sexuality when he goes to rodeo school and finds himself strangely attracted to an older boy who is smart, tough, complicated, gorgeous, and gay.</p>"
9780152057800,Tangerine,['Edward Bloor'],"<p>Edward Bloor’s award-winning novel <i>Tangerine</i> grabs readers by the collar on the first page and never lets go. Tangerine, Florida—once known for its citrus groves—is now an uninhabitable quagmire of muck fires and school-swallowing sinkholes. Still, twelve-year-old Paul sees the move as a way to start anew, maybe even make a name for himself in middle school soccer—despite his father’s obsession with his high-school-age brother Erik’s future in football. Paul is visually impaired (without his Coke bottle glasses), but it’s everyone else who seems to be blind to Erik’s dangerous nature. Written as a series of Paul’s journal entries, <i>Tangerine</i> is a gut-wrenching coming-of-age novel about truth, memory, culture, courage, social consciousness, classism, the environment . . . and soccer. Paul is a character well worth cheering for. Underdogs of the world, unite! Awards: ABA’s Pick of the Lists, ALA Best Book for Young Adults, Bulletin Blue Ribbon Book, Horn Book Fanfare Selection, IRA Young Adults’ Choice, New York Public Library 100 Titles for Reading and Sharing<br>
 </p>


                        <p>Twelve-year-old Paul, who lives in the shadow of his football hero brother Erik, fights for the right to play soccer despite his near blindness and slowly begins to remember the incident that damaged his eyesight.
</p>"
9780152025052,Ginger Pye (young Classic),"['Estes', 'Eleanor']","<p>Eleanor Estes’s <i>Ginger Pye</i>, a 1952 Newbery Medal winner, is a warm, witty mystery set in a small-town American community. Ginger Pye, the star of the show, is the very smart dog that ten-year-old Jerry Pye buys for a hard-earned dollar. The most famous pup in Cranbury (a town between Boston and New York), Ginger knows many tricks, is as loyal as he is smart, and steals the hearts of everyone he meets . . . until someone steals him! Will Jerry and his sister Rachel ever be able to find their beloved terrier? The author’s own black-and-white sketches leave just enough to the imagination. Don’t miss the sequel, <i>Pinky Pye</i>, also available in paperback!</p>


                        <p>The disappearance of a new puppy named Ginger and the appearance of a mysterious man in a mustard yellow hat bring excitement into the lives of the Pye children.
</p>"
9780152021085,I Want To Be A Dancer;i Want To Be-- Book Series,['Stephanie Maze'],"<p>Exciting photos and fascinating facts detail the many kinds of dance—modern, ballet, jazz, ballroom, and tap, to name a few—and related careers, such as choreography and stage lighting.</p>


                        <p>Provides an overview of the many types of dance that exist and describes what is involved in becoming a dancer.
</p>"
9780152164508,The Coffin Quilt: The Feud Between The Hatfields And The Mccoys,['Ann Rinaldi'],"<p>Fanny McCoy has lived in fear and anger ever since that day in 1878 when a dispute with the Hatfields over the ownership of a few pigs set her family on a path of hatred and revenge. From that day forward, along the ragged ridges of the West Virginia-Kentucky line, the Hatfields and the McCoys have operated not withing the law but within mountain codes of their own making. In 1882, when Fanny's sister Roseanna runs off with young Johnse Hatfield, the hatred between the two clans explodes.<br>
As the killings, abductions, raids, and heartbreak escalate bitterly and senselessly, Fanny, the sole voice of reason, realizes that she is powerless to stop the fighting and must learn to rise above the petty natures of her family and neighbors to find her own way out of the hatred.</p>
<p>ANN RINALDI is an award-winning author best known for bringing history vividly to life. She lives in central New Jersey.</p>


                        <p>In the 1880s, young Fanny McCoy witnesses the growth of a terrible and violent feud between her Kentucky family and the West Virginia Hatfields, complicated by her older sister Roseanna's romance with a Hatfield.
</p>"
9780152055646,A Fire In My Hands: Revised And Expanded Edition,['Gary Soto'],"<p>Few writers capture the everyday moments of life like Gary Soto. In direct and vivid poems, he draws from his own youth in California's Central Valley to portray the joys and sorrows of young people. His writing focuses on Latino characters, yet speaks to readers of all ethnicities.</p>
<p>Acclaimed by educators and unavailable since 1998, <i>A Fire in My Hands</i> has been revised and expanded in this new edition. Old and new fans of Soto's work will welcome the return of his compelling poems.<br>
This title has been selected as a Common Core Text Exemplar (Grades 6-8, Poetry)<br>
<b><i>Includes an introduction and an interview with the author.</i></b></p>


                        <p>The author's twenty-one poems are about the themes of life and each is preceded by a personal anecdote.
</p>"
9780152059767,Remembering Raquel,['Vivian Vande Velde'],"<p>Fifteen-year-old Raquel Falcone is, as one of her classmates puts it, the kind of kid who has a tendency to be invisible. That is until the night she's hit by a car and killed while walking home from the movies.&nbsp;&nbsp;&nbsp;&nbsp;In brief, moving chapters, we hear about Raquel from her classmates, her best friend, her family—and the woman who was driving the car that struck her.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The loss of&nbsp;this seemingly invisible girl deeply affects her entire community, proving just how interconnected and similar we all really&nbsp;are.</p>"
9780152066093,The Reformed Vampire Support Group,['Catherine Jinks'],"<p>Fifteen-year-old vampire Nina has been stuck for fifty-one years in a boring support group for vampires, and nothing exciting has ever happened to them--until one of them is murdered and the others must try to solve the crime.</p>"
9780152054397,"Flora Segunda: Being The Magickal Mishaps Of A Girl Of Spirit, Her Glass-gazing Sidekick, Two Ominous Butlers (one Blue), A House With Eleven Thousand Rooms, And A Red Dog (magic Carpet Books)",['Ysabeau S. Wilce'],"<p>Flora knows better than to take shortcuts in her family home, Crackpot Hall—the house has eleven thousand rooms, and ever since her mother banished the magickal butler, those rooms move around at random. But Flora is late for school, so she takes the&nbsp;unpredictable elevator anyway.&nbsp;<i>Huge</i> mistake. Lost in her own house, she stumbles upon the long-banished butler—and&nbsp;into a mind-blowing&nbsp;muddle of intrigue and betrayal that changes her world forever. &nbsp;&nbsp;&nbsp;&nbsp; Full of&nbsp;wildly clever plot twists, this extraordinary first novel establishes Ysabeau Wilce as a&nbsp;compelling new voice in teen fantasy.</p>"
9780152021320,Rock-a-bye Baby,['Jeanette Winter'],"<p>For hundreds of years, these two nursery rhymes have delighted children. Now Jeanette Winter’s warm, evocative illustrations make these classics as delightful to look at as they are to share with little ones, who will be eager to hear—and to see—them again and again.</p>"
9780152053871,An Acquaintance with Darkness,['Ann Rinaldi'],"<p>Fourteen-year-old Emily Pigbush suspects that her uncle is involved in body snatching. Meanwhile, her best friend's family is accused of plotting to kill Abraham Lincoln, and Emily is left unsure of whom she can trust.<br> <i>Includes a reader's guide.</i></p>                        <p>When her mother dies and her best friend's family is implicated in the assassination of President Lincoln, fourteen-year-old Emily Pigbush must go live with an uncle she suspects of being involved in stealing bodies for medical research.</p>"
9780152020767,Magic By The Lake,"['Edward Eager', 'N. M. Bodecker (illustrator)']","<p>Further adventures of Mark, Katherine, Jane, and Martha, who find their source of magic in a lake near which they are spending the summer.</p>


                        <p>On a vacation with their mother and stepfather, Jane, Mark, Katharine, and Martha find themselves overwhelmed with a lakeful of magical adventures after Mark captures an ancient turtle that seems to have extraordinary powers.
</p>"
9780152052225,Story Time,['Edward Bloor'],"<p>George and Kate are promised the finest education when they transfer to the Whittaker Magnet School. It boasts the highest test scores in the nation. But at what price? Their school's curriculum is focused on beating standardized tests; classes are held in dreary, windowless rooms; and students are force-fed noxious protein shakes to improve their test performance. Worst of all, there seems to be a demon loose in the building—one whose murderous work has only just begun.</p>
<p>A bitterly funny satire about the state of modern education from the author of <i>Tangerine</i> and <i>Crusader.</i><br>
<br>
<b>Includes a reader's guide and an author's note.</b></p>


                        <p>George and Kate are promised the best education but instead face obsessed administrators, endless tests, and evil spirits when they are transferred to Whittaker Magnet School.
</p>"
