isbn,title,authors,overview
9781780102542,The Paths Of The Air,['Alys Clare'],"A Hawkenlye medieval mystery - Autumn 1196. A secretive stranger arrives at New Winnowlands, and Sir Josse d'Acquin guesses that he is a returning Crusader. Josse seeks the assistance of Abbess Helewise of Hawkenlye to have the man's injuries treated in the infirmary. But then the various demons who are on the man's trail begin to turn up, and Josse realizes that his mysterious guest has brought with him a terrible secret . . ."
9781780102511,,,
9781780102481,The Joys Of My Life (hawkenlye Series #12),['Alys Clare'],"A Hawkenlye medieval mystery - May 1199. Abbess Helewise has been summoned by Queen Eleanor to discuss the building of a chapel at Hawkenlye Abbey. Meanwhile, Sir Josse d'Acquin is on the trail of a group of mysterious knights rumoured to be devil worshippers. As Helewise heads for home, Josse follows his quarry to Chartres, where he meets the last person he expects: Joanna. And she has grave problems of her own . . ."
9781780102450,,,
9781780102443,,,
9781780102429,,,
9781780102405,,,
9781780102382,,,
9781780102337,,,
9781780102320,,,
9781780102306,,,
9781780102283,,,
9781780102269,,,
9781780102252,,,
9781780102245,,,
9781780102238,,,
9781780102221,,,
9781780102214,,,
9781780102207,Vultures At Twilight,['Charles Atkins'],
9781780102191,,,
9781780102184,,,
9781780102177,,,
9781780102160,,,
9781780102153,,,
9781780102139,,,
9781780102122,,,
9781780102092,,,
9781780102085,,,
9781780102078,,,
9781780102061,,,
9781780102054,,,
9781780102047,,,
9781780102030,Deception,['Adrian Magson'],
9781780102023,,,
9781780102016,,,
9781780102009,,,
9781780101972,,,
9781780101958,,,
9781780101941,,,
9781780101934,,,
9781780101927,,,
9781780101910,,,
9781780101897,,,
9781780101873,,,
9781780101859,,,
9781780101842,,,
9781780101835,,,
9781780101828,Bodies in Winter,['Robert Knightly'],"A New York mystery from a talented new writer . . . - On a cold winter's morning in New York, NYPD detective Harry Corbin and his partner Adele Bentibi arrive at the scene of a murder. It looks like a cut-and-dried case but, as Corbin and Bentibi investigate, they uncover a murky world of bent cops and cover-ups that puts both of their careers and their lives in serious danger . . ."
9781780101811,,,
9781780101804,,,
9781780101798,,,
9781780101781,,,
9781780101750,,,
9781780101743,,,
9781780101736,,,
9781780101729,,,
9781780101712,,,
9781780101699,,,
9781780101675,,,
9781780101668,,,
9781780101651,Guns In The Gallery,['Simon Brett'],"Invited to a Private View of the work of controversial artist Denzil Willoughby, the good citizens of Fethering are not quite sure what to expect. And it turns out to be a lively affair, culminating in several embarrassing confrontations. But what no one could have anticipated was that the evening would end in sudden, violent death. The police seem happy to accept that it was suicide, but Fethering residents Carole and Jude remain unconvinced . . ."
9781780101644,,,
9781780101620,,,
9781780101613,,,
9781780101606,,,
9781780101590,,,
9781780101583,,,
9781780101569,,,
9781780101545,,,
9781780101538,,,
9781780101521,,,
9781780101514,,,
9781780101507,,,
9781780101491,,,
9781780101484,,,
9781780101477,,,
9781780101460,,,
9781780101415,,,
9781780101392,,,
9781780101385,,,
9781780101354,,,
9781780101330,,,
9781780101323,,,
9781780101309,,,
9781780101293,,,
9781780101279,,,
9781780101248,,,
9781780101170,,,
9781780101095,,,
9781780101057,,,
9781780101040,,,
9781780101033,A Question Of Despair,['Maureen Carter'],"First in the thrilling new Detective Inspector Sarah Quinn series - When a baby is snatched from outside a Birmingham newsagent's, 'Ice Queen' DI Sarah Quinn and feisty TV reporter Caroline King clash head-on in the desperate search to find her. Quinn's cool investigative methods contrast with those of the fiery King, who'll stop at nothing in pursuit of a good story. But as the investigation stonewalls, it soon becomes clear that the two enemies will have to work together if the police are to have any chance of success . . ."
9781780100982,Eye Of The Law,['Cora Harrison'],
9781780100968,Music Of The Distant Stars (aelf Fen Series #3),['Alys Clare'],
9781780100951,,,
9781780100937,Mist Over The Water (aelf Fen Series #2),['Alys Clare'],
9781780100876,Out Of The Dawn Light (aelf Fen Series #1),['Alys Clare'],
9781780100852,,,
9781780100845,,,
9781780100838,,,
9781780100821,,,
9781780100814,,,
9781780100807,,,
9781780100791,,,
9781780100784,,,
9781780100777,,,
9781780100760,,,
9781780100753,,,
9781780100746,,,
9781780100739,,,
9781780100722,,,
9781780100715,,,
9781780100678,,,
9781780100661,Property Of A Lady,['Sarah Rayne'],
9781780100623,,,
9781780100616,The Rose Of The World,['Alys Clare'],"The new novel in the ever-popular 'Hawkenlye' series - Autumn, 1210. A year ago, King John was excommunicated - and now his men have come to Hawkenlye Abbey to take it over. Abbess Caliste, Helewise's successor, worries how she is to feed the nuns under her care, let alone conduct her usual good works. Meanwhile, Helewise has moved into Hawkenlye Manor with Josse, and their lives are full of family and warmth. But after a visit to St Edmund's Chapel, Helewise's eleven-year-old granddaughter, Rosamund, goes missing - and soon all that they hold dear is threatened . . ."
9781780100524,,,
9781780100517,,,
9781780100500,,,
9781780100487,,,
9781780100425,The Ring Of Death,['Sally Spencer'],"The second in a new series featuring DCI Monika Paniatowski - Nothing could have prepared DCI Monika Paniatowski for this. It’s not that the man’s throat has been cut, or that he is naked, that shocks her – it’s the way his corpse has been so carefully posed. Is the killer sending a message? If so, to who? Saddled with a colleague she doesn’t trust, and watched by an old enemy, Monika realises that whatever the murderer’s message is, he will not stop killing until she understands."
9781780100401,,,
9781780100357,,,
9781780100326,The Dead Hand Of History,['Sally Spencer'],"The first in a new series featuring Charlie Woodend's protege, DCI Monika Paniatowski - It will be no easy task to fill DCI Charlie Woodend's shoes, the newly-promoted Monika Paniatowski tells herself, but, given a little time, she thinks she can grow into them. Yet, with the discovery of a severed hand, time is the one thing she does not have. When her colleagues prove untrustworthy, the urge to call Woodend for help becomes almost irresistible . . ."
9781780100319,,,
9781780100296,,,
9781780100272,Blackstone And The New World,['Sally Spencer'],
9781780100180,The Shirt On His Back,['Barbara Hambly'],"The new 'Benjamin January' novel from the best-selling author - Abishag Shaw is seeking vengeance for his brother's murder - and Benjamin January is seeking money after his bank crashes. Far beyond the frontier, in the depths of the Rocky Mountains, both are to be found at the great Rendezvous of the Mountain Men: a month-long orgy of cheap booze, shooting-matches, tall tales and cut-throat trading. But at the rendezvous, the discovery of a corpse opens the door to hints of a greater plot, of madness and wholesale murder . . ."
9781780100173,,,
9781780100074,,,
9781780100050,,,
9781780100036,,,
9781780091808,,,
9781780091792,,,
9781780091402,,,
9781780091396,,,
9781780090771,,,
9781780090764,,,
9781780090542,,,
9781780090535,,,
9781780090375,,,
9781780090368,,,
9781780059976,,,
9781780059518,,,
9781780059037,,,
9781780059020,Insight Guides Phrasebook: Arabic (insight Guides Phrasebooks),['Insight Guides'],
9781780058979,Insight Guides Phrasebook: Vietnamese (insight Guides Phrasebooks),"['Guides', 'Insight']",
9781780058955,Insight Guides Phrasebook: Russian (insight Guides Phrasebooks),"['Guides', 'Insight']",
9781780058948,Insight Guides Phrasebook: Norwegian (paperback Or Softback),"['Guides', 'Insight']",
9781780058900,Insight Guides Phrasebook: Dutch (insight Guides Phrasebooks),"['Guides', 'Insight']",
9781780058894,,,
9781780058887,,,
9781780058870,,,
9781780058863,,,
9781780058788,,,
9781780058771,,,
9781780058764,,,
9781780058757,,,
9781780058641,,,
9781780058474,,,
9781780058450,,,
9781780058443,,,
9781780058429,,,
9781780058375,,,
9781780058313,,,
9781780058245,Insight Guides Phrasebooks: French (insight Phrasebooks),"['Guides', 'Insight']",
9781780058023,,,
9781780058016,,,
9781780058009,,,
9781780057996,,,
9781780057989,,,
9781780057972,,,
9781780057965,,,
9781780057958,,,
9781780057941,,,
9781780057699,,,
9781780057668,,,
9781780057651,,,
9781780057415,,,
9781780057385,,,
9781780057378,,,
9781780057361,,,
9781780057323,,,
9781780057316,,,
9781780057293,,,
9781780057286,,,
9781780057224,,,
9781780057194,,,
9781780057101,,,
9781780057095,,,
9781780057088,,,
9781780057071,,,
9781780057040,,,
9781780057033,,,
9781780056326,,,
9781780055961,,,
9781780055770,,,
9781780055466,,,
9781780055404,,,
9781780055381,,,
9781780055374,,,
9781780055367,,,
9781780050171,City Guide San Francisco,['Lisa Dion'],
9781780048963,,,
9781780048949,,,
9781780048628,,,
9781780048598,,,
9781780048574,,,
9781780048567,,,
9781780048550,,,
9781780048406,,,
9781780048390,,,
9781780048383,,,
9781780048369,,,
9781780048260,Berlitz Cruising & Cruise Ships 2015,['Douglas Ward'],
9781780047881,,,
9781780047843,,,
9781780047829,,,
9781780047799,,,
9781780047478,Berlitz: New Zealand Pocket Guide,['Berlitz'],"Berlitz Pocket Guide New Zealand combines informative text with vivid colour photography to uncover a country of spectacular natural beauty. It covers everything you need to know about the country's attractions, from the urban centres of Auckland, Wellington and Queenstown to the glowworm caves at Waitomo, the geothermal area of Rotorua, whale-watching at Kaikoura and glacier-trekking in the Southern Alps. Handy maps on the cover flaps help you navigate, and the book uses colour-coding to differentiate between sections. <br>
<br>
To inspire you, the book offers a rundown of the Top 10 Attractions in the country, followed by an itinerary for a Perfect Tour of New Zealand. The What To Do chapter is a snapshot of ways to spend your time, from watching a Maori concert to catching a rugby game, from adrenaline-pumping sky-diving and white-water rafting to the more sedate activities of hiking, kayaking and fishing.<br>
<br>
The book provides all the essential background information, including a brief history of New Zealand and an Eating Out chapter covering the varied cuisine and delicious wines. There are carefully chosen listings of the best hotels and restaurants, and an A-Z of all the practical information you'll need."
9781780047331,Berlitz: Las Vegas Pocket Guide,['Berlitz'],"Berlitz Pocket Guide Las Vegas combines stunning colour photography with insider tricks and tips to help you uncover this desert metropolis. It shows you everything you need to know about the city's attractions, from the glitzy casinos on the Strip to the sparkling lights of downtown. Handy maps on the cover flaps help you find your way, and maps within the book are helpfully cross-referenced to the text, making your way-finding an easy experience.<br>
<br>
To inspire you, the book offers a rundown Las Vegas's Top 10 Attractions, followed by an itinerary for a Perfect Day in the city. The What to Do chapter is a snapshot of ways to spend your spare time, from nightlife and shopping to seeing a show. Excursions outside the city are also covered, including the Grand Canyon, Hoover Dam, and Death Valley. <br>
<br>
The book provides all the essential background information, including a brief history of the city and an Eating Out chapter covering the city's cuisine. There are carefully chosen listings of the best hotels and restaurants and an A-Z of all the practical information you'll need. The Where to Go and What to Do sections provide information written by local specialists, and will help you find the real Las Vegas, not just the city of glitz and glam. The color-coded sections in the book help you navigate quickly, so you'll never miss the opening number of a show or the first toss of the dice."
9781780044866,Berlitz Phrase Book & Dictionary Italian (bilingual Dictionary) (berlitz Phrasebooks),['Berlitz Publishing'],
9781780044040,Berlitz Hindi Phrase Book & Dictionary (hindi And English Edition),['Berlitz Publishing'],
9781780043944,601 Spanish Verbs (601 Verbs),['Berlitz Publishing'],
9781780043906,Berlitz Hebrew Phrase Book & Dictionary,['Berlitz Publishing'],
9781780043029,Berlitz Portuguese Phrase Book & Dictionary (portuguese And English Edition),['Berlitz Publishing'],
9781780042763,Berlitz Greek Phrase Book & Cd,['Berlitz Publishing'],
9781780042718,Berlitz French Phrase Book + Cd,"['Berlitz International', 'Inc.']",
9781780042695,Berlitz Swedish Phrase Book & Dictionary,['Berlitz Publishing'],
9781780042664,Berlitz Greek Phrase Book & Dictionary,['Berlitz Publishing'],
9781780042640,Berlitz Danish Phrase Book and Dictionary,"['Berlitz International', 'Inc.']",
9781780021393,,,
9781780021386,,,
9781780021379,,,
9781780021225,,,
9781780021218,,,
9781780021201,,,
9781780021119,,,
9781780020877,,,
9781780020860,,,
9781780020853,,,
9781780020846,,,
9781780020839,,,
9781780020563,,,
9781780020556,,,
9781780020549,,,
9781780020532,,,
9781780019376,,,
9781780011813,,,
9781780009964,,,
9781780008486,,,
9781780008158,,,
9781780007342,,,
9781780006246,"Jane Austen's Pride And Prejudice: It Is A Truth Universally Acknowledged, That A Single Man In Possession Of A Good Fortune, Must Be In Want Of A Wife.",['Jane Austen'],
9781780004082,,,
9781780003399,,,
9781780002453,,,
9781780001586,,,
9781776571970,Stories Of The Night,['Kitty Crowther'],
9781776571499,My Dog Mouse,"['Lindstrom', 'Eva']",
9781776571482,My Dog Mouse,['Eva Lindstrom'],
9781776571413,Waiting For Goliath,['Antje Damm'],
9781776571376,Bathtime For Little Rabbit,['Jorg Muhle'],
9781776571260,The Lost Kitten,['Lee Lee'],
9781776571253,,,
9781776571246,Bruno: Some Of The More Interesting Days In My Life So Far,['Catharina Valckx'],
9781776571048,My Pictures After The Storm,['Eric Veill?'],
9781776570980,A Day With Dogs,['Dorothée De Monfreid'],
9781776570935,,,
9781776570928,,,
9781776570768,Tickle My Ears (little Rabbit),['Jorg Muhle'],
9781776570744,Don't Cross The Line!,['Isabel Minhos Martins'],
9781776570713,,,
9781776570706,Life According To Dani (my Happy Life),['Rose Lagercrantz'],
9781776570652,,,
9781776570645,,,
9781776570638,,,
9781776570591,Detective Gordon: A Complicated Case,"['Nilsson, Ulf']",
9781776570553,,,
9781776570447,,,
9781776570423,,,
9781776570317,Bicycling To The Moon,['Timo Parvela'],
9781776570300,,,
9781776570294,How To Be Famous,['Michal Shalev'],
9781776570096,,,
9781776570089,Have You Seen Elephant?,['David Barrow'],
9781776510115,,,
9781775592150,,,
9781775592044,,,
9781775590491,,,
9781775590477,,,
9781775569367,,,
9781775563723,,,
9781775563235,,,
9781775490715,,,
9781775490555,,,
9781775490128,,,
9781775452775,,,
9781775419129,,,
9781775418689,,,
9781775418610,,,
9781775418344,,,
9781775418092,,,
9781775415251,,,
9781775415077,,,
9781775415053,,,
9781775415046,,,
9781775414742,,,
9781775413448,,,
9781775412762,,,
9781775412755,,,
9781775412304,,,
9781775412298,,,
9781775412274,,,
9781775412076,,,
9781775412045,,,
9781775411994,,,
9781775411949,,,
9781775411925,,,
9781775411871,Flatland,['Edwin A. Abbott'],
9781775411635,,,
9781775411567,Heart Of Darkness,['Joseph Conrad'],
9781775411260,,,
9781775411062,,,
9781775410461,,,
9781775410287,,,
9781773210698,,,
9781773210438,Anna At The Art Museum,"['Hazel Hutchins', 'Gail Herbert']",
9781773210308,The Paper Bag Princess (classic Munsch),['Robert Munsch'],
9781773210131,,,
9781773210124,Mighty Mission Machines: From Rockets To Rovers (dr. Dave Astronaut),"['Dr. Dave Williams', 'Loredana Cunti']",
9781773210056,Sugar And Snails,['Sarah Tsiang'],
9781773061382,,,
9781773060149,Deep Underwater,['Irene Luxbacher'],
9781772780444,Ben And The Scaredy-dog,"['Ellis', 'Sarah']",
9781772780437,Where's Bunny?,"['Heras', 'Theo']",
9781772780413,The Night Lion,['Sanne Dufft'],
9781772780338,Macy Mcmillan And The Rainbow Goddess,['Shari Green'],
9781772780260,Not Friends,['Rebecca Bender'],
9781772780208,,,
9781772780178,Macy Mcmillan And The Rainbow Goddess,['Shari Green'],
9781772780161,,,
9781772780147,"Good Morning, Grumple",['Victoria Allenby'],
9781772780123,When The Rain Comes,['Alma Fullerton'],
9781772780109,My Beautiful Birds,['Suzanne Del Rizzo'],
9781772780093,,,
9781772780079,Root Beer Candy And Other Miracles,['Shari Green'],
9781772757507,Disney Princess Comic Strips: The Enchanted Collection,['Disney'],
9781772600445,,,
9781772600315,Undiscovered Country,['Jennifer Gold'],
9781772600285,Where Will I Live?,['Rosemary Mccarney'],
9781772600261,A Month Of Mondays,['Joelle Anthony'],
9781772600247,Breaking Faith,['E. Graziani'],
9781772600209,The Pain Eater,['Beth Goobie'],
9781772600155,Hand Over Hand,['Alma Fullerton'],
9781772333282,,,
9781772332629,,,
9781772332537,,,
9781772332438,,,
9781772332063,,,
9781772331547,,,
9781772331035,,,
9781772330878,,,
9781772271256,Kamik Joins The Pack,['Darryl Baker'],
9781772270020,On The Shoulder Of A Giant,['Neil Christopher'],
9781772140170,,,
9781771961622,,,
9781771961516,Blue Field,['Elise Levine'],
9781771961455,The Lighthouse,['Alison Moore'],
9781771961097,Boundary: The Last Summer,"['Michaud, Andrée A. , 1957- (author.)']",
9781771961073,The Museum At The End Of The World,['John Metcalf'],
9781771960809,Worldly Goods,['Alice Petersen'],
9781771960748,The best of writers & company,"['Wachtel, Eleanor (author.)']",
9781771960465,,,
9781771960403,Debris: Stories,"['Hardcastle, Kevin , 1980- (author.)']",
9781771960359,Martin John,"['Schofield, Anakana , 1971- (author.)']",
9781771960175,In another country: selected stories,"['Constantine, David , 1944-']",
9781771860826,,,
9781771860727,,,
9781771860536,,,
9781771681117,,,
9781771660907,,,
9781771643764,Gut: The Inside Story Of Our Body's Most Underrated Organ (revised Edition),['Giulia Enders'],
9781771643580,Buffy Sainte-marie: The Authorized Biography,"['Warner, Andrea (author.)']",
9781771643191,Heart : The Inside Story Of Our Body's Most Heroic Organ,['Johannes Von Borstel'],
9781771642910,"The Nordic Guide To Living 10 Years Longer : 10 Easy Tips For A Happier, Healthier Life",['Bertil Marklund'],
9781771642590,Just Cool It!: The Climate Crisis And What We Can Do - A Post-paris Agreement Game Plan,"['David Suzuki', 'Ian Hanington']",
9781771642491,The Hidden Life Of Trees,['Peter Wohlleben'],
9781771642484,"The Hidden Life Of Trees: What They Feel, How They Communicate_discoveries From A Secret World",['Peter Wohlleben'],
9781771642279,,,
9781771642248,My Journey Into The Heart Of Terror: Ten Days In The Islamic State,['Jürgen Todenhöfer'],
9781771642217,Run Better: How To Improve Your Running Technique And Prevent Injury,['Jean-françois Harvey'],
9781771642187,The Shark And The Albatross: A Wildlife Filmmaker Reveals Why Nature Matters To Us All,"['Aitchison', 'John']",
9781771642156,When Someone You Know Has Dementia: Practical Advice For Families And Caregivers,"['Andrews', 'June']",
9781771642125,Big Fit Girl: Embrace The Body You Have,['Louise Green'],
9781771642095,1000 lashes: because I say what I think,"['Badawī, Raif , 1984- (author.)']",
9781771641968,Wasted: An Alcoholic Therapists Fight For Recovery In A Flawed Treatment System,,
9781771641937,,,
9781771641890,The Hockey Song,"[""Stompin' Tom Connors""]",
9781771641555,,,
9781771641500,,,
9781771641494,Gut: The Inside Story Of Our Body's Most Underrated Organ,['Giulia Enders'],
9781771641432,Sea Kayaking Format: Paperback,['John Dowd; Foreword By Freya Hoffmeister'],
9781771641401,,,
9781771641272,,,
9781771641258,The Obesity Code: Unlocking The Secrets Of Weight Loss,['Dr. Jason Fung'],
9781771641197,,,
9781771641135,,,
9781771641029,,,
9781771640961,Where Do Camels Belong?: Why Invasive Species Aren't All Bad,['Ken Thompson'],
9781771640886,Letters To My Grandchildren,['David Suzuki'],
9781771640855,Crows: Encounters With The Wise Guys Of The Avian World {10th Anniversary Edition},['Candace Savage'],
9781771640794,Frozen In Time: The Fate Of The Franklin Expedition,"['Owen Beattie', 'John Geiger']",
9781771640077,"The Burning Question: We Can't Burn Half The World's Oil, Coal, And Gas. So How Do We Quit?","['Mike Berners-lee', 'Duncan Clark']",
9781771621335,Embers: One Ojibway's Meditations,['Richard Wagamese'],
9781771621212,The National Parks Of The United States: A Photographic Journey,['Andrew Thomas'],
9781771621137,The Lesser Blessed: 20th Anniversary Special Edition,['Richard Van Camp'],
9781771621045,,,
9781771621021,,,
9781771620970,,,
9781771620819,,,
9781771620741,,,
9781771620604,,,
9781771620536,Victory Gardens For Bees: A Diy Guide To Saving The Bees,['Lori Weidenhammer'],
9781771620468,Norval Morrisseau: Man Changing Into Thunderbird,"['Ruffo', 'Armand Garnet']",
9781771620444,"Canadian Spacewalkers: Hadfield, Maclean And Williams Remember The Ultimate High Adventure",['Bob Mcdonald'],
9781771620314,The Horrors: An A To Z Of Funny Thoughts On Awful Things,['Charles Demers'],
9781771620147,The Book Of Kale And Friends: 14 Easy-to-grow Superfoods With 130+ Recipes,"['Sharon Hanna', 'Carol Pope']",
9781771620116,,,
9781771620062,Come Fly With Me : Michael Bubl?'s Rise To Stardom,['Beverly Delich'],
9781771620024,"The Cougar: Beautiful, Wild And Dangerous","['Wild, Paula (author.)']",
9781771511353,The Olive Oil And Vinegar Lover's Cookbook,['Emily Lycopolus'],
9781771511117,"The Waste Not, Want Not Cookbook: Save Food, Save Money And Save The Planet",['Cinda Chavich'],
9781771510875,The Corpse With The Platinum Hair (a Cait Morgan Mystery),['Cathy Ace'],
9781771510639,The Corpse With The Emerald Thumb (a Cait Morgan Mystery),['Cathy Ace'],
9781771510547,A Family By Any Other Name: Exploring Queer Relationships (twenty-one Essays),['Bruce Gillespie'],
9781771484213,The Bone Mother,['David Demchuk'],
9781771484138,Moriah,['Daniel Mills'],
9781771484114,Thirteen Views Of The Suicide Woods,['Bracken Macleod'],
9781771483810,Midnight City: Corpse Blossom,,
9781771483599,The Humanity Of Monsters,"['Gaiman', 'Neil', 'Barron', 'Laird', 'Lansdale', 'Joe R.', 'Valente', 'Catherynne M.', 'Johnson', 'Kij', 'Ballingrud', 'Nathan', 'Files', 'Gemma', 'Warren', 'Kaaron', 'Swirsky', 'Rachel']",
9781771483308,Point Hollow,['Rio Youers'],
9781771483292,,,
9781771483285,The Acolyte,['Nick Cutter'],
9781771483230,What We Salvage,['David Baillie'],
9781771483223,,,
9781771483124,,,
9781771483049,Knife Fight And Other Struggles,['David Nickle'],
9781771481946,Fearful Symmetries,['Ellen Datlow'],
9781771481939,Fearful Symmetries,"['Datlow', 'Ellen']",
9781771481472,The Summer Is Ended And We Are Not Yet Saved,"['Comeau', 'Joey']",
9781771481441,,,
9781771480147,,,
9781771480123,,,
9781771480093,,,
9781771480086,,,
9781771480079,,,
9781771480062,,,
9781771480024,,,
9781771480000,,,
9781771472937,Simone: The Best Monster Ever!,"['Simard', 'R?my']",
9781771472869,Look At The Weather,['Britta Teckentrup'],
9781771472517,Letters To A Prisoner,['Jacques Goldstyn'],
9781771472425,Moto And Me: My Year As A Wildcat's Foster Mom,['Suzi Eszterhas'],
9781771472012,"Mom, Dad, Our Books, and Me","['Marcotte', 'Danielle']",
9781771471947,"Me Tall, You Small","[""L'arronge, Lilli"", 'Stratford, Madeleine', 'Burgess, Jessica', '(editor)', 'Howden, Sarah']",
9781771471763,Up!: How Families Around The World Carry Their Little Ones,"['Hughes', 'Susan']",
9781771471756,,,
9781771471701,Milo And Georgie,['Bree Galbraith'],
9781771471626,Margo Thinks Twice,"['Arnaldo', 'Monica']",
9781771471619,Liam Takes A Stand,['Troy Wilson'],
9781771471602,"Level The Playing Field: The Past, Present, And Future Of Women's Pro Sports",['Kristina Rutherford'],
9781771471589,Blanche Hates The Night,['Sibylle Delacroix'],
9781771471558,,,
9781771471510,Once Upon A Rainy Day,['Douard Manceau'],
9781771471480,Traveling Butterflies,"['Shingu', 'Susumu']",
9781771471473,Clara Humble And The Not-so-super Powers,['Anna Humphrey'],
9781771471466,Half-truths And Brazen Lies: An Honest Look At Lying,['Kira Vermond'],
9781771471428,Dojo Daytrip,['Chris Tougas'],
9781771471404,Koala Hospital (wildlife Rescue),['Suzi Eszterhas'],
9781771471398,The Potato King,,
9781771471312,Skunk on a String,"['Lam', 'Thao']",
9781771471305,Wandering Whale Sharks,['Susumu Shingu'],
9781771471299,Prickly Jenny,['Sibylle Delacroix'],
9781771471060,,,
9781771471053,Worms for Breakfast: How to Feed a Zoo,"['Becker', 'Helaine']",
9781771471039,Maxwell The Monkey Barber,"['Atkinson, Cale']",
9781771471015,,,
9781771471008,Maya,['Mahak Jain'],
9781771470834,,,
9781771470827,Branching Out: How Trees Are Part Of Our World,['Joan Marie Galat'],
9781771470810,Why We Live Where We Live,"['Vermond', 'Kira']",
9781771470803,How To Save A Species,['Ellen Butcher; Marilyn Baillie; Jonathan Baillie'],
9781771470780,Dear Panda,"['Latimer, Miriam']",
9781771470773,"Hatch, Little Egg","['Manceau, Édouard']",
9781771470766,Superfab Saves The Day,['Jean Leroy'],
9781771470759,Kyle Goes Alone,"['Thornhill', 'Jan']",
9781771470742,You Are Three,"[""O'leary, Sara""]",
9781771470735,You Are Two,"[""Sara O'leary""]",
9781771470728,You Are One,"[""O'Leary"", 'Sara']",
9781771470711,Who's Next Door?,"['Kishira', 'Mayuko']",
9781771470704,West Meadows Detectives: The Case Of Maker Mischief,"[""Liam O'donnell""]",
9781771470698,West Meadows Detectives: The Case Of The Snack Snatcher,"[""Liam O'donnell""]",
9781771470681,The Art Of The Possible: An Everyday Guide To Politics,['Edward Keenan'],
9781771470674,,,
9781771470667,Arto's Big Move,"['Arnaldo', 'Monica']",
9781771470636,How To Save A Species,"['Marilyn Baillie', 'Jonathan Baillie', 'Ellen Butcher']",
9781771470629,Wild Ideas: Let Nature Inspire Your Thinking,['Elin Kelsey'],
9781771470575,Dojo Daycare,['Chris Tougas'],
9781771470551,The Race,['Douard Manceau'],
9781771470544,The Wolf-birds,"['Dawson', 'Willow']",
9781771470537,It's Catching : The Infectious World Of Germs And Microbes,['Jennifer Gardy'],
9781771470490,Branching Out: How Trees Are Part Of Our World,['Joan Marie Galat'],
9781771470452,A Beginner's Guide To Immortality: From Alchemy To Avatars,['Maria Birmingham'],
9781771470117,,,
9781771470100,Tastes Like Music: 17 Quirks Of The Brain And Body,['Maria Birmingham'],
9781771470063,,,
9781771470056,Share,"['Garland, Sally Anne']",
9781771470049,"Growing Up, Inside And Out",['Kira Vermond'],
9781771470032,Draw Out The Story: Ten Secrets To Creating Your Own Comics,['Brian Mclachlan'],
9781771470025,Winter's Coming: A Story Of Seasonal Change,['Jan Thornhill'],
9781771470018,It's Catching: The Infectious World Of Germs And Microbes,['Jennifer Gardy'],
9781771470001,Letter Lunch,['Owlkids Books Inc. Staff; Elisa Guti?rrez'],
9781771430067,,,
9781771389921,Hotel Fantastic,"['Gibault, Thomas']",
9781771389679,See How We Move!: A First Book Of Health And Well-being,"['Ritchie', 'Scot']",
9781771389310,"Someday, Somewhere",['Lindsay Champion'],
